Name,Address,Rating,Business Status,Place ID,Website,Type
"Dr. Steven W. Pearson, M.D.","5333 Hollister Avenue #160, Santa Barbara",3.9,OPERATIONAL,ChIJD5XkG_U_6YARdn7RVNRLr-c,http://www.drpearson.com/,"doctor, point_of_interest, health, establishment"
"Jay Reiss, M.S.W.","130 South Patterson Avenue, Goleta",,OPERATIONAL,ChIJA3FA8vU_6YARoGEa5osQOUA,N/A,"doctor, point_of_interest, health, establishment"
Subject Steven a DDS,"122 South Patterson Avenue Suite 208, Santa Barbara",5.0,OPERATIONAL,ChIJzwpJeApA6YARCsMJ47Lf78g,https://www.drsubject.com/,"dentist, point_of_interest, health, establishment"
Lyman George E DDS,"122 South Patterson Avenue # 113, Santa Barbara",5.0,OPERATIONAL,ChIJzwpJeApA6YARvjG15O01AWw,N/A,"dentist, doctor, point_of_interest, health, establishment"
Goleta Acupuncture Wellness Clinic,"5266 Hollister Avenue STE 204, Santa Barbara",5.0,OPERATIONAL,ChIJd90_xfU_6YARel8CF6XDZSs,http://www.goletaacupuncture.com/,"point_of_interest, health, establishment"
"Dr. David J. Vierra Jr, MD","5333 Hollister Avenue, Santa Barbara",,OPERATIONAL,ChIJD5XkG_U_6YARNQGo0hFY0Y0,https://www.cottagehealth.org/find-a-doctor/profile/david-vierra-santa-barbara-anesthesiology/,"doctor, point_of_interest, health, establishment"
Behrman Carol MD,"5333 Hollister Avenue # 130, Santa Barbara",,OPERATIONAL,ChIJD5XkG_U_6YARJFTA9t7eqw4,N/A,"doctor, point_of_interest, health, establishment"
"Dr. Carl W. Hein, MD","5333 Hollister Avenue # 130, Santa Barbara",,OPERATIONAL,ChIJD5XkG_U_6YARYqlTc3ESNjw,N/A,"doctor, point_of_interest, health, establishment"
CVS,"189 South Turnpike Road, Goleta",2.6,OPERATIONAL,ChIJzT-Z_P0_6YAR5lF6XQ5cTs0,https://www.cvs.com/store-locator/goleta-ca-pharmacies/189-south-turnpike-road-goleta-ca-93111/storeid=9737?WT.mc_id=LS_GOOGLE_FS_9737,"drugstore, convenience_store, liquor_store, clothing_store, point_of_interest, food, store, health, establishment"
"Dr. Frances W. Thayer, MD","5333 Hollister Avenue # 130, Santa Barbara",,OPERATIONAL,ChIJD5XkG_U_6YARiJ4wgd8s59o,N/A,"doctor, point_of_interest, health, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Ramada by Wyndham Santa Barbara,"4770 Calle Real, Santa Barbara",4.2,OPERATIONAL,ChIJg5Yeoqpq6YAROj6fhRU791g,https://www.sbramada.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"lodging, point_of_interest, establishment"
Extended Stay America - Santa Barbara - Calle Real,"4870 Calle Real, Santa Barbara",3.7,OPERATIONAL,ChIJK5MgZwBA6YAR5Uvqr7JOicI,https://www.extendedstayamerica.com/hotels/ca/santa-barbara/calle-real?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"lodging, point_of_interest, establishment"
Goleta Valley South Little Lg,"4540 Hollister Avenue, Santa Barbara",4.8,OPERATIONAL,ChIJC_aGjVEV6YARJaHx3AQM-JE,https://www.gvsll.com/,"point_of_interest, establishment"
San Marcos Parent Child Workshop,"400 Puente Drive, Santa Barbara",5.0,OPERATIONAL,ChIJ1SXEj1YV6YARlndjA0VGM3U,https://www.smpcw.org/,"school, point_of_interest, establishment"
Play It Again Sports,"157 South Turnpike Road, Santa Barbara",4.1,OPERATIONAL,ChIJpcWU4P0_6YARzCCruf3V4Ww,http://www.playitagainsportssantabarbara.com/,"bicycle_store, point_of_interest, store, establishment"
San Marcos High School,"4750 Hollister Avenue, Santa Barbara",3.7,OPERATIONAL,ChIJS6TPwFUV6YARrTTtqs1HXWk,http://sanmarcos.sbunified.org/,"secondary_school, school, point_of_interest, establishment"
Department of Social Services (SB),"234 Camino del Remedio, Santa Barbara",1.7,OPERATIONAL,ChIJbRmgFHlA6YARyssm9zkhFks,http://www.countyofsb.org/social_services/,"local_government_office, point_of_interest, establishment"
Turnpike Shopping Center,"161 South Turnpike Road, Santa Barbara",4.3,OPERATIONAL,ChIJr-LVc_4_6YARoC7bOfj2pNU,N/A,"shopping_mall, point_of_interest, establishment"
Santa Barbara Sheriff's County Office,"4434 Calle Real, Santa Barbara",,OPERATIONAL,ChIJSY3hYFIV6YARRe_IeCcNrWU,http://www.sbsheriff.org/,"police, local_government_office, point_of_interest, establishment"
Casa Rhoda #2,"165 Santa Ana Avenue, Santa Barbara",,OPERATIONAL,ChIJpbIIuvc_6YAR72mbw9UbMhE,https://casarhodainc.com/,"point_of_interest, health, establishment"
Santa Barbara Youth Football,"4540 Hollister Avenue, Santa Barbara",5.0,OPERATIONAL,ChIJxTVHh_c_6YARW90PKXoOayk,http://www.sbyfl.org/,"point_of_interest, establishment"
Santa Barbara Criminal Records,"4434 Calle Real, Santa Barbara",,OPERATIONAL,ChIJhcIGWU0V6YAR6M_ZwkszBLo,http://www.sbsheriff.org/,"police, local_government_office, point_of_interest, establishment"
Lloyd Suzuki DDS,"122 South Patterson Avenue #212, Goleta",5.0,OPERATIONAL,ChIJzwpJeApA6YARletX6fXD7Jg,http://www.greatsmilesb.com/,"dentist, point_of_interest, health, establishment"
Santa Barbara County Public Health Department,"300 North San Antonio Road, Santa Barbara",2.3,OPERATIONAL,ChIJr2UNSFMV6YAR76B_rkqj9NA,http://www.sbcphd.org/,"local_government_office, doctor, point_of_interest, health, establishment"
Dr. Frances J Malinoff MD,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJf2YNSFMV6YARWFNBBhHnRGU,N/A,"doctor, point_of_interest, health, establishment"
Santa Barbara Geriatric Programs,"345 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJu8VTPa1q6YAR69cI-iuAIXY,N/A,"local_government_office, point_of_interest, establishment"
Santa Barbara County Mental,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YAR-anOMWIBq_8,N/A,"local_government_office, point_of_interest, establishment"
Santa Barbara Tobacco Prevention,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YAR0CVHuMgsWng,N/A,"local_government_office, point_of_interest, establishment"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Sierra Property Management,"5290 Overpass Road Bldg C, Santa Barbara",3.9,OPERATIONAL,ChIJGXXOtQtA6YARh7Ezf9D16tI,http://www.sierrapropsb.com/,"real_estate_agency, point_of_interest, establishment"
Dr. Maya M Antony MD,"345 Camino del Remedio, Santa Barbara",1.0,OPERATIONAL,ChIJofy5QFMV6YARIWniH3sMRag,http://doctors.cottagehealth.org/maya-antony-internal-medicine-santa-barbara,"doctor, health, point_of_interest, establishment"
Santa Barbara County Human Services,"300 North San Antonio Road, Santa Barbara",3.0,OPERATIONAL,ChIJr2UNSFMV6YAR5GOSvtarLFE,http://www.countyofsb.org/,"point_of_interest, establishment"
Emergency Medical Services,"300 North San Antonio Road, Santa Barbara",,CLOSED_TEMPORARILY,ChIJr2UNSFMV6YARpZ1f318HNX0,N/A,"local_government_office, point_of_interest, establishment"
Hollister Elementary School,"4950 Anita Lane, Santa Barbara",4.0,OPERATIONAL,ChIJR18gnfw_6YARJjeEOLaqAL4,https://www.gusd.us/hollister,"primary_school, school, point_of_interest, establishment"
CVS,"189 South Turnpike Road, Goleta",2.6,OPERATIONAL,ChIJzT-Z_P0_6YAR5lF6XQ5cTs0,https://www.cvs.com/store-locator/goleta-ca-pharmacies/189-south-turnpike-road-goleta-ca-93111/storeid=9737?WT.mc_id=LS_GOOGLE_FS_9737,"drugstore, convenience_store, clothing_store, liquor_store, health, store, food, point_of_interest, establishment"
Discoveries Learning Center,"4519 Hollister Avenue, Santa Barbara",5.0,OPERATIONAL,ChIJD4ytTk4V6YARLMaPTo25PQQ,https://child-care-preschool.brighthorizons.com/ca/santabarbara/discoveries?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=weblink&utm_content=centerwebsite&IMS_SOURCE_SPECIFY=google%7Corganic%7Cgmb%7Cweblink%7Ccenterwebsite,"school, point_of_interest, establishment"
More Mesa,Santa Barbara,4.6,OPERATIONAL,ChIJPf-GEuc_6YARcmUnJHxyLLI,N/A,"park, point_of_interest, establishment"
Dallmeyer Physical Therapy,"181 South Turnpike Road, Santa Barbara",3.8,OPERATIONAL,ChIJnZ3hL0kV6YARspokOO8_8cs,http://www.dallmeyerpt.com/,"physiotherapist, health, point_of_interest, establishment"
Ralphs,"5170 Hollister Avenue, Goleta",4.0,OPERATIONAL,ChIJ23X15fY_6YAR2yyc73QaPRk,https://www.ralphs.com/stores/grocery/ca/goleta/goleta/703/00010?cid=loc_70300010_gmb,"grocery_or_supermarket, florist, bakery, liquor_store, health, store, food, point_of_interest, establishment"
Lane Farms,"5091 Hollister Avenue, Santa Barbara",4.7,OPERATIONAL,ChIJtX-5Uvc_6YAR3olOnFSHAqY,http://www.lanefarmssb.com/,"point_of_interest, establishment"
Goleta Water District,"4699 Hollister Avenue, Santa Barbara",5.0,OPERATIONAL,ChIJE2uH7FYV6YARZHNHYUozObw,http://www.goletawater.com/,"point_of_interest, establishment"
Magnolia Shopping Center,"5124 Hollister Avenue, Santa Barbara",4.3,OPERATIONAL,ChIJVT_u__Y_6YARux-e2xj3ALM,N/A,"shopping_mall, point_of_interest, establishment"
Santa Barbara County Jail,"4436 Calle Real, Santa Barbara",,OPERATIONAL,ChIJt7jhYFIV6YARxhxa95nvFC8,https://www.sbsheriff.org/home/who-is-in-custody/,"point_of_interest, establishment"
Santa Barbara Agricultural Commissioner,"263 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJyZjVH1MV6YAR2roR5aanvrM,http://cosb.countyofsb.org/agcomm/,"local_government_office, point_of_interest, establishment"
Vieja Valley Elementary School,"434 Nogal Drive, Santa Barbara",5.0,OPERATIONAL,ChIJO0U7T0YV6YARWRIuHTkkCvA,http://www.viejavalleyschool.org/,"primary_school, school, point_of_interest, establishment"
Meridian Group Real Estate Management,"5290 Overpass Road Building D, Santa Barbara",3.6,OPERATIONAL,ChIJGXXOtQtA6YARGyVjcZsCJ7U,http://meridiangrouprem.com/,"point_of_interest, establishment"
Supercuts,"5182 Hollister Avenue, Goleta",4.5,OPERATIONAL,ChIJ4yqI7vY_6YAR8CjJHf66U-o,https://www.supercuts.com/locations/nearme/haircut/ca/goleta/magnolia-shopping-center/82858,"hair_care, beauty_salon, health, point_of_interest, establishment"
Sansum Clinic Goleta Family Medicine,"122 South Patterson Avenue, Santa Barbara",4.0,OPERATIONAL,ChIJzwpJeApA6YAR4OXl2pUFcQs,http://www.sansumclinic.org/body.cfm?id=300&action=detail&ref=7,"doctor, health, point_of_interest, establishment"
California School of Law | Online Law School,"5276 Hollister Avenue, Goleta",3.4,OPERATIONAL,ChIJzQMqu_U_6YARMGk39BnaEB8,https://californiaschooloflaw.com/,"point_of_interest, establishment"
Santa Barbara Hnr Farm-Sheriff,"4436 Calle Real, Santa Barbara",,OPERATIONAL,ChIJSY3hYFIV6YARVoDgeFJDup4,N/A,"police, local_government_office, point_of_interest, establishment"
The Mail Box,"5142 Hollister Avenue, Santa Barbara",4.8,OPERATIONAL,ChIJieTP4fY_6YAR9SCaBDAqnKU,http://www.mailboxsb.com/,"store, finance, point_of_interest, establishment"
Alcohol Drug & Mental Health,"315 Camino del Remedio, Santa Barbara",5.0,OPERATIONAL,ChIJWVe9Oq1q6YARV8uNHt8GZAg,N/A,"local_government_office, health, point_of_interest, establishment"
Stephen Hardy - Aflac Insurance Agent,"5266 Hollister Avenue Ste 242, Santa Barbara",,OPERATIONAL,ChIJd90_xfU_6YARN7S8DxtyFo8,http://local.aflac.com/stephen_hardy/Agent,"insurance_agency, point_of_interest, establishment"
Goleta Police Department,"4434 Calle Real, Santa Barbara",2.6,OPERATIONAL,ChIJhcIGWU0V6YARMIJdSx0vgTM,http://www.sbsheriff.org/,"police, point_of_interest, establishment"
"Dr. Lawrence J. Bines, MD","300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YARjyuOXJCIEm0,http://doctors.cottagehealth.org/,"doctor, health, point_of_interest, establishment"
Goleta Acupuncture Wellness Clinic,"5266 Hollister Avenue STE 204, Santa Barbara",5.0,OPERATIONAL,ChIJd90_xfU_6YARel8CF6XDZSs,http://www.goletaacupuncture.com/,"health, point_of_interest, establishment"
Growing Babies Infant Center/ Here We Grow Early Learning Center,"487 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJXy2ULgJA6YARXuWyZexkqF4,http://sbgrow.com/,"school, point_of_interest, establishment"
Kingdom Hall of Jehovah's Witnesses,"715 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJ6aKY6AJA6YARC6M4F7aXfO4,http://www.jw.org/apps/index.html?option=FRNsPnPBrTZGT,"church, place_of_worship, point_of_interest, establishment"
"Dr. Glenn Larsen, DC Chiropractor","487 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJXy2ULgJA6YAReOEHZnqeavA,http://drlarsenchiro.com/,"health, point_of_interest, establishment"
Names & Numbers formerly Action Local,"5266 Hollister Avenue #236, Santa Barbara",5.0,OPERATIONAL,ChIJd90_xfU_6YARWC_Z_utWdOU,http://www.santabarbarayp.com/,"point_of_interest, establishment"
Elite Rehab,"5152 Hollister Avenue, Santa Barbara",3.2,OPERATIONAL,ChIJv6AK4fY_6YARL1yHvaQWTJ0,http://www.eliterehab.com/,"health, point_of_interest, establishment"
White Sheryl C PhD,"234 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJFTYduFIV6YARtPREBrmUYZ0,N/A,"health, point_of_interest, establishment"
New Directions Travel,"5276 Hollister Avenue STE 207, Santa Barbara",4.9,OPERATIONAL,ChIJzQMqu_U_6YARzw9CKZoR_gA,https://www.newdirectionstravel.org/,"point_of_interest, establishment"
"Brianna Kelly, CA","234 Camino del Remedio, Santa Barbara",2.0,OPERATIONAL,ChIJFTYduFIV6YAR9ttJ05Whjfo,N/A,"health, point_of_interest, establishment"
Santa Barbara County Veteran's,"315 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJWVe9Oq1q6YARTVJktp-n2JQ,N/A,"local_government_office, point_of_interest, establishment"
Patterson Place Apartments,"120 South Patterson Avenue, Goleta",4.1,OPERATIONAL,ChIJ9_mzbwpA6YARAwo3hx906w0,https://www.pattersonplaceapartments.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"real_estate_agency, point_of_interest, establishment"
In Home Care Network,"234 Camino del Remedio, Santa Barbara",4.0,OPERATIONAL,ChIJFTYduFIV6YARxx8Upc9ejpI,https://www.countyofsb.org/3606/In-Home-Supportive-Services-IHSS,"health, point_of_interest, establishment"
Santa Barbara Welfare Fraud,"234 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJFTYduFIV6YARFux1Rkjx4PA,N/A,"point_of_interest, establishment"
"Jay Reiss, M.S.W.","130 South Patterson Avenue, Goleta",,OPERATIONAL,ChIJA3FA8vU_6YARoGEa5osQOUA,N/A,"doctor, health, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Glen Annie Golf Club,"405 Glen Annie Road, Goleta",4.4,OPERATIONAL,ChIJSfGxLTNH6YARmo3ak8RMRc4,http://glenanniegolf.com/,"bar, restaurant, food, point_of_interest, establishment"
Bonita Foliage,"475 B Glen Annie Road, Goleta",,OPERATIONAL,ChIJt76ySsxA6YARbahL0wNlKFQ,N/A,"general_contractor, store, food, point_of_interest, establishment"
Mistletoe Carter Seeds,"780 Glen Annie Road #1426, Goleta",2.4,OPERATIONAL,ChIJxzsYG9JA6YARToCR_i3Z3Hk,https://mcseeds.com/,"food, point_of_interest, establishment"
Grandfolia Interior Plantscapes & Service,"475 B Glen Annie Road, Goleta",1.0,OPERATIONAL,ChIJU5Mk2DtC6YARpOd66fwZrIE,http://www.grandfolia.com/,"general_contractor, point_of_interest, establishment"
Goleta Water District,"1510 Glen Annie Road, Goleta",,OPERATIONAL,ChIJ4fHLbDNB6YARACZ-LKhr8RU,http://goletawater.com/,"point_of_interest, establishment"
Mission Appliance Service,"6598 Camino Venturoso, Goleta",4.2,OPERATIONAL,ChIJUcY6xpRA6YARvAJqWE8cF4o,http://www.missionapplianceservice.com/,"point_of_interest, establishment"
Christ Lutheran Church,"6595 Covington Way, Goleta",4.7,OPERATIONAL,ChIJvQfVlpRA6YAR0551NS1wrR8,http://christlutherangoleta.org/,"church, place_of_worship, point_of_interest, establishment"
Glen Annie Ranch,"610 Glen Annie Road, Goleta",5.0,CLOSED_TEMPORARILY,ChIJZdk7Mc5A6YAR0xEe9gtli-g,N/A,"point_of_interest, establishment"
Santa Barbara County Fire Station 14,"320 North Los Carneros Road, Goleta",,OPERATIONAL,ChIJWdMphpRA6YARe55CYPB7Veg,http://www.sbcfire.com/,"fire_station, point_of_interest, establishment"
Urban Eventing,"630 Glen Annie Road, Goleta",5.0,OPERATIONAL,ChIJoe55jWdB6YAR-T4lW8dMvQM,https://www.urbaneventing.com/,"point_of_interest, establishment"
Pacific Green Nursery,"6600 Cathedral Oaks Road, Goleta",5.0,OPERATIONAL,ChIJ74oCV8hB6YARPjYWP3hmdGU,http://www.pacificgreennursery.com/,"food, point_of_interest, establishment"
Cathedral Oaks & Los Carneros,United States,,OPERATIONAL,ChIJ4wCu3upA6YARpwQYwg6iJUY,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Los Carneros,United States,,OPERATIONAL,ChIJNZGc3upA6YARn1j5lCtsXPo,N/A,"transit_station, point_of_interest, establishment"
Cathedral oaks & Los Carneros,United States,5.0,OPERATIONAL,ChIJC-bb3upA6YAR3wLVBEglOaE,N/A,"transit_station, point_of_interest, establishment"
Frog Bar & Grill,"404 Glen Annie Road, Goleta",4.4,OPERATIONAL,ChIJMc9wRMlA6YARW-rhiC9zypE,N/A,"bar, restaurant, food, point_of_interest, establishment"
Cathedral Oaks & Glen Annie,United States,,OPERATIONAL,ChIJTclnwclA6YARZg6vkd6mtSQ,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Glen Annie,United States,,OPERATIONAL,ChIJ_bam68lA6YARv3HwUSbR6-E,N/A,"transit_station, point_of_interest, establishment"
Paul Mocker CPA,"6599 Camino Venturoso, Goleta",5.0,OPERATIONAL,ChIJQX0ndylB6YARmsBM1CM3Nf4,https://paulmocker.com/,"finance, point_of_interest, establishment"
Cathedral Oaks & Camino Laguna Vista,United States,5.0,OPERATIONAL,ChIJeeU1-uxA6YARWIR8ceRS_I0,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Camino Laguna Vista,United States,,OPERATIONAL,ChIJnS50_OxA6YAR3JX9fsrCEvc,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Glen Annie,United States,,OPERATIONAL,ChIJlUQA7clA6YARblPXI6yw_7w,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Camino Laguna Vista,United States,,OPERATIONAL,ChIJu6q6_exA6YARmlVi7rWhB80,N/A,"transit_station, point_of_interest, establishment"
La Patera Ranch,"6400 Cathedral Oaks Road, Goleta",4.8,OPERATIONAL,ChIJqzNhdfJA6YARJrG7ikWBHQs,N/A,"point_of_interest, establishment"
Aspiring Golf School,"Aspiring Golf School, 405 Glen Annie Road, Goleta",,OPERATIONAL,ChIJe6FYP_1H6YARoa-lBeH7vPA,https://aspiringgolf.com/,"point_of_interest, health, establishment"
Santa Barbara Life,"6503 Camino Venturoso, Goleta",,OPERATIONAL,ChIJ5UmQL5NA6YARtUXZhml351E,http://www.santabarbaralife.com/,"point_of_interest, establishment"
Vespa SB,"6418 Camino Viviente, Goleta",,OPERATIONAL,ChIJhxtQF5xB6YAR1R9gofwU9Gk,https://vespasb.com/,"point_of_interest, establishment"
Cathedral Oaks & La Patera,United States,,OPERATIONAL,ChIJXe0Zi-1A6YAR4DZoMeCDxp0,N/A,"transit_station, point_of_interest, establishment"
Dos Pueblos High School Softball Field B,"C4QF+PW, Goleta",,OPERATIONAL,ChIJESuccatB6YARn_4_1UhIp6k,N/A,"point_of_interest, establishment"
"Goleta Valley Historical Society, Stewards of Rancho La Patera & Stow House","304 North Los Carneros Road, Goleta",4.9,OPERATIONAL,ChIJp7jYiZRA6YARVq-xCEkaA8k,http://www.goletahistory.org/,"museum, point_of_interest, establishment"
805 Pool Table Services,"6426 La Patera Place, Goleta",5.0,OPERATIONAL,ChIJR6asSY1B6YARxMrVeSZTIfw,https://805pooltables.com/,"point_of_interest, store, establishment"
Dos Pueblos High School Softball Field A,"7266 Alameda Avenue, Goleta",,OPERATIONAL,ChIJS3yH6rJB6YARR6QfgpwPoYU,N/A,"point_of_interest, establishment"
Little Free Library - South Coast Goleta Train Museum,"304 North Los Carneros Road, Goleta",5.0,OPERATIONAL,ChIJcZlicABB6YARwHceq71PCfM,N/A,"library, point_of_interest, establishment"
Sage Hill Ranch,"480 Glen Annie Road, Goleta",,OPERATIONAL,ChIJjV_lGQBB6YARtL_wd2e3bSM,N/A,"point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Goleta Valley Junior High School,"6100 Stow Canyon Road, Goleta",4.0,OPERATIONAL,ChIJ74-1AWBA6YARu73KIFtDcMw,http://gvjh.sbunified.org/,"school, point_of_interest, establishment"
La Patera Elementary,"555 North La Patera Lane, Goleta",3.7,OPERATIONAL,ChIJbzJLSe1A6YARUNbNyvJarak,https://www.gusd.us/lapatera,"primary_school, school, point_of_interest, establishment"
Stow Grove Park,"580 North La Patera Lane, Goleta",4.6,OPERATIONAL,ChIJr5iIvPJA6YARKOr-MwLyEHc,N/A,"park, tourist_attraction, point_of_interest, establishment"
"Dr. Calvin S. Kim, DMD","271 North Fairview Avenue, Goleta",4.7,OPERATIONAL,ChIJQxRZqGNA6YAR-Plc9JIZC9U,http://www.drcalvinkim.com/,"dentist, point_of_interest, health, establishment"
California Highway Patrol,"6465 Calle Real, Goleta",5.0,OPERATIONAL,ChIJJSMVH5FA6YARhtAxOJ62Uhg,https://www.chp.ca.gov/,"local_government_office, point_of_interest, establishment"
Madeleine's Photography,"682 Carlo Drive, Goleta",5.0,OPERATIONAL,ChIJrZmD6PRA6YAREM8ybW-GodA,https://madphoto.com/,"point_of_interest, establishment"
